name,Control,H3.3 KD1,RefID
Purg,K4,K4,NM_152821
Unc5cl,K4,K4,NM_152823
Las1l,K4,K4,NM_152822
Usp45,K4,K4,NM_152825
Rbm17,K4,K4,NM_152824
Rab2a,K4,K4,NM_021518
Dtl,K4,K4,NM_029766
Glrx,K4,K4,NM_053108
Clec2d,K4,K4,NM_053109
Polr3f,K4,K4,NM_029763
Hyls1,K4,K4,NM_029762
Dok5,K4,K4,NM_029761
Nubpl,K4,K4,NM_029760
Hnrnph1,K4,K4,NM_021510
Rrs1,K4,K4,NM_021511
Nup160,K4,K4,NM_021512
Thap11,K4,K4,NM_021513
Lmod1,K4,K4,NM_053106
Mark3,K4,K4,NM_021516
Ccdc103,K4,K4,NM_028492
Cabcoco1,K4,K4,NM_028491
Wdr26,K4,K4,NM_145514
Ttc7b,K4,K4,NM_001033213
Tmem50b,K4,K4,NM_030018
Rdh12,K4,K4,NM_030017
Hook1,K4,K4,NM_030014
Cyp20a1,K4,K4,NM_030013
Abhd17a,K4,K4,NM_145421
Rtcb,K4,K4,NM_145422
Wdpcp,K4,K4,NM_145425
Atpaf2,K4,K4,NM_145427
Mfap3,K4,K4,NM_145426
Arrb2,K4,K4,NM_145429
Dhrs7b,K4,K4,NM_145428
Cd44,K4,K4,NM_001039151
Cd44,K4,K4,NM_001039150
Tctn1,K4,K4,NM_001039153
Triobp,K4,K4,NM_001039155
Ube2j2,K4,K4,NM_001039157
Triobp,K4,K4,NM_001039156
Ube2j2,K4,K4,NM_001039159
Ube2j2,K4,K4,NM_001039158
Scaf11,K4,K4,NM_028148
Fbxl20,K4,K4,NM_028149
Dbndd1,K4,K4,NM_028146
Mfsd8,K4,K4,NM_028140
Zfp661,K4,K4,NM_028141
Nsun4,K4,K4,NM_028142
Zfp78,K4,K4,NM_001025163
Psme2,K4,K4,NM_001029855
Jmjd7,K4,K4,NM_001114637
Atad5,K4,K4,NM_001029856
Magi1,K4,K4,NM_001029850
Mlh3,K4,K4,NM_175337
Maml1,K4,K4,NM_175334
Gtf2a1,K4,K4,NM_175335
Epop,K4,K4,NM_175332
Nt5dc3,K4,K4,NM_175331
Dffa,K4,K4,NM_001025296
Pycard,K4,K4,NM_023258
Slc25a2,K4,K4,NM_001159275
Mogat1,K4,K4,NM_026713
Zfp414,K4,K4,NM_026712
Pcdhb10,K4,K4,NM_053135
Pcdhb9,K4,K4,NM_053134
Pcdhb6,K4,,NM_053131
Ccdc163,K4,K4,NM_026714
Phf8,K4,K4,NM_177201
Ccdc169,K4,K4,NM_177203
9430015G10Rik,K4,K4,NM_177205
Ssr2,K4,K4,NM_025448
Ubap2l,K4,K4,NM_001165983
Rab11fip2,K4,K4,NM_001164367
Atp13a2,K4,K4,NM_001164366
Nt5c2,K4,K4,NM_001164363
Cep55,K4,K4,NM_001164362
Plekha8,K4,K4,NM_001164361
Lzts3,K4,K4,NM_197945
Hsh2d,K4,,NM_197944
Wipf2,K4,K4,NM_197940
Prmt1,K4,K4,NM_019830
Zmym3,K4,K4,NM_019831
Gkap1,K4,K4,NM_019832
Dipk1b,K4,K4,NM_019833
Git2,K4,K4,NM_019834
Noa1,K4,K4,NM_019836
Nudt3,K4,K4,NM_019837
Proc,K4,K4,NM_001042768
Lrrc51,K4,K4,NM_027053
Slc38a4,K4,K4,NM_027052
Akap8l,K4,K4,NM_017476
Copg1,K4,K4,NM_017477
Rragc,K4,K4,NM_017475
Snx3,K4,K4,NM_017472
Rdh7,K4,,NM_017473
Dnal4,K4,K4,NM_017470
Copg2,K4,K4,NM_017478
Kat6b,K4,K4,NM_017479
Stk26,K4,K4,NM_133729
Asnsd1,K4,K4,NM_133728
Neurl1a,K4,K4,NM_001163480
Abhd17c,K4,K4,NM_133722
Itga9,K4,K4,NM_133721
Kptn,K4,K4,NM_133727
St13,K4,K4,NM_133726
Bloc1s4,K4,K4,NM_133724
Slc9a3r2,K4,,NM_023449
Mocs3,K4,K4,NM_001160330
Rbks,K4,K4,NM_153196
Zfp740,K4,K4,NM_153194
Fbxo7,K4,K4,NM_153195
Hbp1,K4,K4,NM_153198
Btbd11,K4,K4,NM_001017525
Hnrnph3,K4,K4,NM_001079824
Tcf7l1,K4,K4,NM_001079822
Cdh3,K4,K4,NM_001037809
Ywhaq,K4,K4,NM_011739
Ywhah,K4,K4,NM_011738
Ybx3,K4,K4,NM_011733
Ybx1,K4,K4,NM_011732
Siae,K4,K4,NM_011734
Raph1,K4,K4,NM_001045513
Proca1,K4,K4,NM_001045516
Synj1,K4,K4,NM_001045515
Agtpbp1,K4,K4,NM_001048008
Ttc21b,K4,K4,NM_001047604
Lrba,K4,K4,NM_001077688
Lrba,K4,K4,NM_001077687
Ccdc173,K4,K4,NM_001077684
Ddit3,K4,K4,NM_007837
Gadd45a,K4,K4,NM_007836
Dctn1,K4,K4,NM_007835
Vps26c,K4,K4,NM_007834
Dck,K4,K4,NM_007832
Dcc,K4,,NM_007831
Dbi,K4,K4,NM_007830
Dhx15,K4,K4,NM_007839
Ddost,K4,K4,NM_007838
Prpf4b,K4,K4,NM_013830
Atxn10,K4,K4,NM_016843
Rps28,K4,K4,NM_016844
Eif4ebp2,K4,K4,NM_010124
Eif2ak3,K4,K4,NM_010121
Eif1a,K4,K4,NM_010120
Eif3a,K4,K4,NM_010123
Eif2b4,K4,K4,NM_010122
Itga11,K4,K4,NM_176922
Wdr59,K4,K4,NM_176923
Emp3,K4,K4,NM_010129
Emp1,K4,,NM_010128
Unc93b1,K4,K4,NM_019449
Grrp1,K4,K4,NM_001099296
Nr1h3,K4,K4,NM_013839
Ppt2,K4,K4,NM_019441
Irgm2,K4,K4,NM_019440
Ndufa1,K4,K4,NM_019443
Stk19,K4,K4,NM_019442
Scn2a,K4,,NM_001099298
Ajap1,K4,K4,NM_001099299
Zfyve19,K4,K4,NM_001164827
Slc52a3,K4,K4,NM_001164820
Tmem42,K4,K4,NM_001164823
Rnf41,K4,K4,NM_026259
Ubxn11,K4,K4,NM_026257
Tbc1d23,K4,K4,NM_026254
Slc25a26,K4,K4,NM_026255
Cpeb4,K4,K4,NM_026252
Gin1,K4,K4,NM_026250
Lrrc1,K4,K4,NM_001146048
Htatip2,K4,K4,NM_001146049
Gfm2,K4,K4,NM_001146043
Lrrc49,K4,K4,NM_001146046
Lrrc49,K4,K4,NM_001146047
Fam169a,K4,K4,NM_001146045
Cx3cl1,K4,K4,NM_009142
B230217C12Rik,K4,K4,NM_001080935
Slc16a5,K4,K4,NM_001080934
Foxk2,K4,K4,NM_001080932
Med13,K4,K4,NM_001080931
Atxn1l,K4,K4,NM_001080930
Aqp2,K4,K4,NM_009699
Aprt,K4,K4,NM_009698
Aplp2,K4,K4,NM_009691
Apob,K4,K4,NM_009693
Apoa1,K4,K4,NM_009692
Apobec2,K4,K4,NM_009694
Apoe,K4,K4,NM_009696
Mpzl1,K4,K4,NM_001001880
Rtel1,K4,K4,NM_001001882
Nckap5l,K4,K4,NM_001001884
Tmem151a,K4,K4,NM_001001885
Rab3ip,K4,K4,NM_001003950
Kdm2b,K4,K4,NM_001003953
Calm2,K4,K4,NM_007589
Calca,K4,K4,NM_007587
Calb2,K4,K4,NM_007586
Ddr1,K4,K4,NM_007584
Cacng2,K4,K4,NM_007583
Cacng1,K4,K4,NM_007582
Cacnb3,K4,K4,NM_007581
Rasl11b,K4,K4,NM_026878
Chmp2b,K4,K4,NM_026879
Ubap2,K4,K4,NM_026872
Ptcd2,K4,K4,NM_026873
Hint2,K4,K4,NM_026871
Trmt1l,K4,K4,NM_026876
Aspscr1,K4,K4,NM_026877
Ypel3,K4,K4,NM_026875
Wnt7a,K4,K4,NM_009527
Fam149b,K4,K4,NM_001024512
Lrrc28,K4,K4,NR_028143
Lrrc28,K4,K4,NR_028144
Stoml1,K4,K4,NR_028146
Basp1,K4,K4,NM_027395
Kcnip1,K4,K4K27,NM_027398
Steap1,K4,K4,NM_027399
Olfr1342,K4,K4,NM_146713
Ncoa7,K4,K4,NM_001111267
Prss41,K4,K4,NM_027644
Phf6,K4,K4,NM_027642
Naa40,K4,K4,NM_027643
Spef1,K4,K4,NM_027641
Spats1,K4,K4,NM_027649
Pwwp2a,K4,K4,NM_027557
Nectin3,K4,K4,NM_021495
Dennd5a,K4,K4,NM_021494
Rpl35a,K4,K4,NM_001130485
Nectin3,K4,K4,NM_021496
Arhgap23,K4,K4,NM_021493
Ap3b2,K4,K4,NM_021492
Pole3,K4,K4,NM_021498
Med4,K4,K4,NM_026119
Lrriq1,K4,K4,NM_029134
Cep57l1,K4,K4,NM_029132
Qpctl,K4,K4,NM_026111
Paxbp1,K4,K4,NM_026110
Gtf3c6,K4,K4,NM_026113
Zfp606,K4,K4,NM_026112
Hat1,K4,K4,NM_026115
Eif2s1,K4,K4,NM_026114
Syce1l,K4,K4,NM_029139
BC030500,K4,K4,NM_173411
Cldnd2,K4,K4,NM_028849
Spata17,K4,K4,NM_028848
Wdcp,K4,K4,NM_173416
Dleu7,K4,K4,NM_173419
Aven,K4,K4,NM_028844
Tspan17,K4,K4,NM_028841
Armc1,K4,K4,NM_028840
Iqcf1,K4,K4,NM_028843
Pex10,K4,K4,NM_001042407
Txnl4a,K4,K4,NM_001042408
Ube2q2,K4,K4,NM_180600
Tmem173,K4,K4,NM_028261
Immp1l,K4,K4,NM_028260
Setd3,K4,K4,NM_028262
Pip4p2,K4,K4,NM_028264
Col16a1,K4,K4,NM_028266
Gpr137b-ps,K4,K4,NR_003568
Elobl,K4,K4,NR_003564
Exog,K4,K4,NM_172456
Pif1,K4,K4,NM_172453
Speer5-ps1,K4,,NR_001582
Nkapd1,K4,K4,NM_212449
Psmf1,K4,K4,NM_212446
Marveld3,K4,K4,NM_212447
Gk,K4,K4,NM_212444
Poglut3,K4,K4,NM_212445
Acsm3,K4,K4,NM_212442
Acsm3,K4,K4,NM_212441
Dclre1b,K4,K4,NM_001025312
Tapbp,K4,K4,NM_001025313
St6galnac6,K4,K4,NM_001025310
Rps19bp1,K4,K4,NM_175109
Emc3,K4,K4,NM_175101
Bola2,K4,K4,NM_175103
Sf3b5,K4,K4,NM_175102
Aqp11,K4,K4,NM_175105
Fam53c,K4,K4,NM_175104
2310022A10Rik,K4,K4,NM_175107
Tmem177,K4,K4,NM_175106
Pced1a,K4,K4,NM_178762
Zfp750,K4,K4,NM_178763
Gpr107,K4,K4,NM_178760
Zfp672,K4,K4,NM_178761
Slc25a40,K4,K4,NM_178766
Fam168a,K4,K4,NM_178764
Kat2a,K4,K4,NM_001038010
Arhgef16,K4,K4,NM_001112744
Gnpda2,K4,K4,NM_001038015
Grk6,K4,K4,NM_001038018
Hnrnpc,K4,K4,NM_016884
Gria3,K4,K4,NM_016886
Cldn7,K4,K4,NM_016887
Ank3,K4,,NM_170689
Pmm2,K4,K4,NM_016881
Sart1,K4,K4,NM_016882
Psmd10,K4,K4,NM_016883
Jtb,K4,K4,NM_206924
Ank3,K4,K4,NM_170687
B3gnt2,K4,K4,NM_016888
Gstm1,K4,K4,NM_010358
Trim32,K4,K4,NM_053084
Map1b,K4,K4,NM_008634
Map7,K4,K4,NM_008635
Mtf1,K4,K4,NM_008636
Nudt1,K4,K4,NM_008637
Mt2,K4,K4,NM_008630
Mt4,K4,K4,NM_008631
Map2,K4,K4,NM_008632
Map4,K4,K4,NM_008633
Mthfd2,K4,K4,NM_008638
Mtnr1a,K4,K4,NM_008639
Zfp658,K4,K4,NM_001008549
Mxi1,K4,K4,NM_001008542
Mxi1,K4,K4,NM_001008543
Tardbp,K4,K4,NM_001008546
Tardbp,K4,K4,NM_001008545
Slc35a2,K4,K4,NM_001083937
Rnaset2a,K4,K4,NM_001083938
Zfp322a,K4,K4,NM_001111107
Uba3,K4,K4,NM_001111106
Lmna,K4,K4,NM_001111102
Lipa,K4,K4,NM_001111100
Zfp462,K4,K4,NM_172867
Rgp1,K4,K4,NM_172866
Manea,K4,K4,NM_172865
Frem2,K4,K4,NM_172862
Cbfa2t2,K4,K4,NM_172860
Mvd,K4,K4,NM_138656
Socs7,K4,K4,NM_138657
Sugct,K4,K4,NM_138654
Bspry,K4,K4,NM_138653
Cds2,K4,K4,NM_138651
Pla1a,K4,K4,NM_134102
Ncan,K4,K4,NM_007789
Mfsd5,K4,K4,NM_134100
Psmd2,K4,K4,NM_134101
Csnk2a1,K4,K4,NM_007788
Mir17,K4,K4,NR_029785
Mir19a,K4,K4,NR_029786
Mir25,K4,K4,NR_029787
Dnah6,K4,K4,NM_001164669
Pik3cd,K4,K4,NM_001164049
Cyfip1,K4,K4,NM_001164662
Soga1,K4,K4,NM_001164663
Cyfip1,K4,K4,NM_001164661
Tyms-ps,K4,,NR_000040
Smad5,K4,K4,NM_001164041
Pdpk1,K4,K4,NM_001080773
Myo1c,K4,K4,NM_001080775
Myo1c,K4,K4,NM_001080774
Gm1123,K4,K4,NM_001080776
Dnlz,K4,K4,NM_001139504
Dnlz,K4,K4,NM_001139503
Snord45c,K4,K4,NR_028525
Nol6,K4,K4,NM_139236
Fgd4,K4,K4,NM_139234
Fgd4,K4,K4,NM_139232
Ctrl,K4,K4,NM_023182
Snora41,K4,K4,NR_028558
Bod1l,K4,K4,NM_001081422
Ttll5,K4,K4,NM_001081423
Snord70,K4,K4,NR_028554
Dip2c,K4,K4,NM_001081426
Syt4,K4,K4,NM_009308
Syp,K4,K4,NM_009305
Syngr1,K4,K4,NM_009303
Swap70,K4,K4,NM_009302
Rps16,K4,K4,NM_013647
Rora,K4,K4K27,NM_013646
Ptger1,K4,K4,NM_013641
Psmb10,K4,K4,NM_013640
Dusp1,K4,K4,NM_013642
Ryk,K4,K4,NM_013649
Rtn2,K4,K4,NM_013648
Elane,K4,K4,NM_015779
Spag6l,K4,K4,NM_015773
Tmprss2,K4,K4,NM_015775
Ero1l,K4,K4,NM_015774
Asic3,K4,K4,NM_183000
CK137956,K4,K4,NM_001134733
Mospd1,K4,K4,NM_027409
Lman1,K4,K4,NM_027400
Bag5,K4,K4,NM_027404
Gpatch2l,K4,K4,NM_027405
Aldh1l1,K4,K4,NM_027406
Inpp4a,K4,K4,NM_030266
Sesn3,K4,K4,NM_030261
Pofut2,K4,K4,NM_030262
Lztr1,K4,K4,NM_025808
Clec14a,K4,K4,NM_025809
Nkain4,K4,K4,NM_001141933
Rbms1,K4,K4,NM_001141932
Tcf25,K4,K4,NM_025804
Ctnnbip1,K4,K4,NM_001141930
Pnpla2,K4,K4,NM_025802
Ppp1r2,K4,K4,NM_025800
H3c8,K4,K4,NM_145073
Trim24,K4,K4,NM_145076
Ucn2,K4,K4,NM_145077
Rpl23a,K4,K4,NM_207523
Mettl25,K4,K4,NM_207522
Opa3,K4,K4,NM_207525
Lmbr1,K4,K4,NM_020295
Cldn9,K4,K4,NM_020293
Rc3h2,K4,K4,NM_001100591
Mboat2,K4,K4,NM_026037
Pxdn,K4,K4,NM_181395
Anapc13,K4,K4,NM_181394
Gtf2h5,K4,K4,NM_181392
Chchd7,K4,K4,NM_181391
Mustn1,K4,K4,NM_181390
Arid1b,K4,K4,NM_001085355
Wdr60,K4,K4,NM_146039
Ankmy2,K4,K4,NM_146033
Srp68,K4,K4,NM_146032
Ahsa1,K4,K4,NM_146036
Mgat2,K4,K4,NM_146035
Faim2,K4,K4,NM_001038658
Gng7,K4,,NM_001038655
Slc16a3,K4,K4,NM_001038654
Zfp953,K4,K4,NM_001038651
Slc16a3,K4,K4,NM_001038653
Herpud1,K4,K4,NM_022331
St7,K4,K4,NM_022332
Rab17,K4,K4,NM_001159725
Nectin2,K4,K4,NM_001159724
Rab23,K4,K4,NM_001159729
Trim2,K4,K4,NM_030706
Tlnrd1,K4,K4,NM_030705
Hspb8,K4,K4,NM_030704
Cpn1,K4,K4,NM_030703
Senp3,K4,K4,NM_030702
Maged2,K4,K4,NM_030700
Cgref1,K4,K4,NM_001160149
Ska1,K4,K4,NM_001164355
Tmem9,K4,K4,NM_001160146
Tmem9,K4,K4,NM_001160145
Tmem39b,K4,K4,NM_199305
Zfp341,K4,K4,NM_199304
Ece1,K4,K4,NM_199307
Wdtc1,K4,K4,NM_199306
Mtg1,K4,K4,NM_199301
Lrsam1,K4,K4,NM_199302
Zdhhc19,K4,K4,NM_199309
Mast3,K4,K4,NM_199308
Morn5,K4,K4,NM_029309
Iqcf5,K4,,NM_029300
Pfn3,K4,K4,NM_029303
Hspb9,K4,K4,NM_029307
1700012B09Rik,K4,K4,NM_029306
Zc3h18,K4,K4,NM_001029994
Mettl17,K4,K4,NM_001029990
Zc3h18,K4,K4,NM_001029993
Ppp1r21,K4,K4,NM_028658
Eif3k,K4,K4,NM_028659
Mfsd12,K4,K4,NM_028657
Tmtc4,K4,K4,NM_028651
Hopx,K4,K4,NM_175606
Hnrnpf,K4,K4,NM_001166427
Hnrnpf,K4,K4,NM_001166428
Hnrnpf,K4,K4,NM_001166429
Etv4,K4,K4,NM_008815
Pecam1,K4,K4,NM_008816
Peg3,K4,K4,NM_008817
Pdha1,K4,K4,NM_008810
Padi2,K4,K4,NM_008812
Sec14l1,K4,K4,NM_028777
Scyl3,K4,K4,NM_028776
Ccdc112,K4,K4,NM_001160399
Tmem267,K4,K4,NM_001039244
March10,K4,K4,NM_001039242
Mkks,K4,K4,NM_001141946
Slfn3,K4,K4,NM_011409
Slc7a7,K4,K4,NM_011405
Slc7a5,K4,K4,NM_011404
Slc2a3,K4,K4,NM_011401
Slc2a1,K4,K4,NM_011400
Tfg,K4,K4,NM_019678
Fmnl1,K4,K4,NM_019679
Plcd1,K4,K4,NM_019676
Ppp4c,K4,K4,NM_019674
Actl6a,K4,K4,NM_019673
Diaph3,K4,K4,NM_019670
Net1,K4,K4,NM_019671
Ank3,K4,,NM_170728
Ank3,K4,,NM_170729
Oas1c,K4,K4,NM_033541
Rasl2-9,K4,K4,NM_009028
Rasd1,K4,K4,NM_009026
Rara,K4,K4,NM_009024
Rasa3,K4,K4,NM_009025
Rai1,K4,K4,NM_009021
Capn2,K4,K4,NM_009794
Capns1,K4,K4,NM_009795
Capn7,K4,K4,NM_009796
Capza1,K4,K4,NM_009797
Calm1,K4,K4,NM_009790
Aspm,K4,K4,NM_009791
Capzb,K4,K4,NM_009798
Vapa,K4,K4,NM_013933
Mapk8ip3,K4,K4,NM_013931
Aass,K4,K4,NM_013930
Cldn11,K4,K4,NM_008770
Pafah1b2,K4,K4,NM_008775
Pabpc1,K4,K4,NM_008774
Pafah1b3,K4,K4,NM_008776
Kiss1,K4,K4,NM_178260
Zfp827,K4,K4,NM_178267
Uqcrq,K4,K4,NM_025352
Chchd6,K4,K4,NM_025351
Ube2d3,K4,K4,NM_025356
Tceal6,K4,K4,NM_025355
Ndufa9,K4,K4,NM_025358
Tspan13,K4,K4,NM_025359
F8,K4,K4,NM_001161373
Ss18,K4,K4,NM_001161371
Ss18,K4,K4,NM_001161370
F8,K4,K4,NM_001161374
Ccdc51,K4,K4,NM_025689
Ctnnbl1,K4,K4,NM_025680
Lix1,K4,,NM_025681
Pspc1,K4,K4,NM_025682
Rpe,K4,K4,NM_025683
Brf2,K4,K4,NM_025686
Cdk17,K4,K4,NM_146239
Gemin8,K4,K4,NM_146238
Ercc6l,K4,K4,NM_146235
Mmgt1,K4,K4,NM_146234
Tceal1,K4,K4,NM_146236
Zfp825,K4,K4,NM_146231
Acaa1b,K4,K4,NM_146230
Rbmx,K4,K4,NR_029425
Cfap53,K4,K4,NR_029424
Npb,K4,K4,NM_153288
Smim19,K4,K4,NM_001012667
Cat,K4,K4,NM_009804
Cflar,K4,K4,NM_009805
Cask,K4,K4,NM_009806
Car2,K4,K4,NM_009801
Zkscan2,K4,K4,NM_001081329
Pds5a,K4,K4,NM_001081321
Cyb561d1,K4,K4,NM_001081320
Myo5c,K4,K4,NM_001081322
Tnfrsf22,K4,K4,NM_023680
Agl,K4,K4,NM_001081326
Ofd1,K4,K4,NM_177429
Trmt61b,K4,K4,NR_027953
Trmt61b,K4,K4,NR_027952
Ppp4r1l-ps,K4,K4,NR_027957
1700052K11Rik,K4,K4,NR_027956
4931440P22Rik,K4,K4,NR_027955
D930048N14Rik,K4,K4,NR_027958
Ddx50,K4,K4,NM_053183
Cdk20,K4,K4,NM_053180
Pdxdc1,K4,K4,NM_053181
Cnnm3,K4,K4,NM_053186
Gopc,K4,K4,NM_053187
Col4a6,K4,K4,NM_053185
Scube3,K4,K4,NM_001004366
Asap2,K4,K4,NM_001004364
Actr3b,K4,K4,NM_001004365
2610008E11Rik,K4,K4,NM_001004362
Nuak1,K4,K4,NM_001004363
Tpgs2,K4,K4,NM_001004361
Cbfb,K4,K4,NM_001161456
Ptcd1,K4,K4,NM_133735
Fxyd1,K4,K4,NM_194321
Dclre1b,K4,K4,NM_133865
Tbc1d19,K4,K4,NM_144517
Fgg,K4,K4,NM_133862
Zfp52,K4,K4,NM_144515
Bmerb1,K4,K4,NM_144518
Zfp639,K4,K4,NM_144519
Cept1,K4,K4,NM_133869
Nudt17,K4,K4,NM_030094
Snrnp25,K4,K4,NM_030093
Ola1,K4,K4,NM_030091
Fcgrt,K4,K4,NM_010189
Glrx5,K4,K4,NM_028419
Kremen2,K4,K4,NM_028416
Ttc9b,K4,K4,NM_028417
Ciz1,K4,K4,NM_028412
Thap12,K4,K4,NM_028410
Tmem138,K4,K4,NM_028411
Clvs2,K4,K4,NM_175448
Pwwp3a,K4,K4,NM_023431
Etnk2,K4,K4,NM_175443
Rassf2,K4,K4,NM_175445
Zmat1,K4,K4,NM_175446
Gm14057,K4,K4,NR_024097
Gm44505,K4,K4,NR_024093
Srcin1,K4,K4,NM_018873
Tmem131,K4,K4,NM_018872
Ywhag,K4,K4,NM_018871
Pgam2,K4,K4,NM_018870
Setdb1,K4,K4,NM_018877
Fut2,K4,K4,NM_018876
Snx12,K4,K4,NM_018875
Nprl2,K4,K4,NM_018879
Paxip1,K4,K4,NM_018878
Fignl1,K4,K4,NM_021891
Cd274,K4,K4,NM_021893
Actn4,K4,K4,NM_021895
Trp53inp1,K4,K4,NM_021897
Gucy1a1,K4,K4,NM_021896
Cdo1,K4,K4,NM_033037
Kbtbd7,K4,K4,NM_001024135
Trim15,K4,K4,NM_001024134
Ctc1,K4,K4,NM_001143790
Adamts15,K4,K4,NM_001024139
Spag9,K4,K4,NM_001025428
Spag9,K4,K4,NM_001025429
Depdc5,K4,K4,NM_001025426
Hmga1,K4,K4,NM_001025427
Nxph3,K4,K4,NM_130858
Card10,K4,K4,NM_130859
Pih1d1,K4,K4,NM_029406
Fam227a,K4,K4,NM_029407
Phf14,K4,K4,NM_029404
Cul2,K4,K4,NM_029402
Iqcd,K4,K4,NM_029408
Mff,K4,K4,NM_029409
Eif5a,K4,K4,NM_001166589
BC005561,K4,K4,NM_001166581
Fam122b,K4,K4,NM_001166583
Tead1,K4,K4,NM_001166584
Dcaf6,K4,K4,NM_028759
Gga2,K4,K4,NM_028758
Cntnap3,K4,K4,NM_001081129
Mtr,K4,K4,NM_001081128
Arhgap36,K4,K4,NM_001081123
Cep63,K4,K4,NM_001081122
Adamts14,K4,K4,NM_001081127
Czib,K4,K4,NM_028754
Dnmt3l,K4,K4,NM_001081695
Myo1g,K4,K4,NM_178440
Rbm47,K4,K4,NM_178446
Egfl7,K4,K4,NM_178444
Hivep3,K4,K4,NM_010657
Sspn,K4,K4,NM_010656
Kpna2,K4,K4,NM_010655
Churc1,K4,K4,NM_206534
Ly6e,K4,K4,NM_001164040
Ubqln2,K4,K4,NM_018798
Eif3i,K4,K4,NM_018799
Eef1b2,K4,K4,NM_018796
Atp6ap1,K4,K4,NM_018794
Abcc6,K4,K4,NM_018795
Tyk2,K4,K4,NM_018793
Arc,K4,K4,NM_018790
Zfp108,K4,K4,NM_018791
Ceacam20,K4,K4,NM_027839
Senp8,K4,K4,NM_027838
Ifih1,K4,K4,NM_027835
9130008F23Rik,K4,K4,NM_027834
Mcm9,K4,K4,NM_027830
Zbtb33,K4,K4,NM_001079513
Dtnb,K4,K4,NM_001162465
Atxn7l3,K4,K4,NM_001098837
Atxn7l3,K4,K4,NM_001098836
Bclaf3,K4,K4,NM_001033472
Tmed8,K4,K4K27,NM_001033475
Pla2g6,K4,K4,NM_016915
Nelfe,K4,K4,NM_001045863
Nelfe,K4,K4,NM_001045864
Crygc,K4,K4,NM_001082573
Ptprs,K4,K4,NM_011218
Ptpru,K4,K4,NM_011214
Ptprn2,K4,K4,NM_011215
Ptprr,K4,K4,NM_011217
Ptprf,K4,K4,NM_011213
St6galnac6,K4,K4,NM_016973
Dbp,K4,K4,NM_016974
Mc4r,K4,K4,NM_016977
Lsm14b,K4,K4,NM_177727
Lrrc8a,K4,K4,NM_177725
Nudt5,K4,K4,NM_016918
Nol3,K4,K4,NM_030152
Naa35,K4,K4,NM_030153
Adam11,K4,K4,NM_009613
Acvrl1,K4,K4,NM_009612
Adam17,K4,K4,NM_009615
Adam15,K4,K4,NM_009614
Adam19,K4,K4,NM_009616
Adam2,K4,K4,NM_009618
Atp5k,K4,K4,NM_007507
Atp5g1,K4,K4,NM_007506
Atp5a1,K4,K4,NM_007505
Fxyd2,K4,K4,NM_007503
Atp1b3,K4,K4,NM_007502
Atp6v1b2,K4,K4,NM_007509
Atp6v1a,K4,K4,NM_007508
Troap,K4,K4,NM_030159
Zfp36l2,K4,K4,NM_001001806
Olfr279,K4,K4,NM_001001807
Fam91a1,K4,K4,NM_145959
Kbtbd2,K4,K4,NM_145958
Mcmbp,K4,K4,NM_145955
Aldh16a1,K4,K4,NM_145954
Brcc3,K4,K4,NM_145956
Enox2,K4,K4,NM_145951
Osgin2,K4,K4,NM_145950
Cth,K4,K4,NM_145953
Tbc1d12,K4,K4,NM_145952
Rnf113a2,K4,K4,NM_025525
Srp19,K4,K4,NM_025527
Iscu,K4,K4,NM_025526
2310011J03Rik,K4,K4,NM_025521
Lsm5,K4,K4,NM_025520
Ndufc1,K4,K4,NM_025523
Dhrs7,K4,K4,NM_025522
Nudt8,K4,K4,NM_025529
Tmem141,K4,K4,NM_001040130
Hmgcs2,K4,,NM_008256
Hmgcl,K4,K4,NM_008254
Hmgcr,K4,K4,NM_008255
Hmgb2,K4,K4,NM_008252
Hmgn1,K4,K4,NM_008251
Jpt1,K4,K4,NM_008258
1700020N18Rik,K4,,NR_026924
Arhgef1,K4,K4,NM_001130151
Arhgef1,K4,K4,NM_001130150
Arhgef1,K4,K4,NM_001130153
Arhgef1,K4,K4,NM_001130152
Znhit1,K4,K4,NM_027318
Rabggtb,K4,K4,NM_001163478
Rabggtb,K4,K4,NM_001163479
Gins1,K4,K4,NM_001163476
Zfp746,K4,K4,NM_001163475
Cyp2d22,K4,K4,NM_001163472
Ube2q1,K4,K4,NM_027315
Trafd1,K4,K4,NM_001163470
Ovol2,K4,K4,NM_152947
Fam204a,K4,K4,NM_029648
Tmem101,K4,K4,NM_029649
Slc52a2,K4,K4,NM_029643
Gatc,K4,K4,NM_029645
Il34,K4,K4,NM_029646
Rnf8,K4,K4,NM_021419
Rab37,K4,K4,NM_021411
Dhx40,K4,K4,NM_026191
Ap4b1,K4,K4,NM_026193
Calcoco1,K4,K4,NM_026192
Atic,K4,K4,NM_026195
Ufl1,K4,K4,NM_026194
Mettl16,K4,K4,NM_026197
Gm4984,K4,K4,NM_001101484
Mrap2,K4,K4,NM_001101482
Creb5,K4,K4,NM_172728
Nod1,K4,K4,NM_172729
Fbxw8,K4,K4,NM_172721
Naa25,K4,K4,NM_172722
Adap1,K4,K4,NM_172723
Brat1,K4,K4,NM_172724
Ap5z1,K4,K4,NM_172725
E130309D02Rik,K4,K4,NM_172726
Fam221a,K4,K4,NM_172727
Dph1,K4,K4,NM_144491
Ahcyl1,K4,K4,NM_145542
Clcc1,K4,K4,NM_145543
